dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00430001,20220609130000,1,683,46.5,7.005,,7.05
00430001,20220609160000,1,628,45,7.44,,7.45
00430001,20220609040000,1,53,54,1.935,,1.95
00430001,20220609010000,1,195,52.5,2.84,,2.9
00430001,20220609170000,1,779,45,7.85,,7.85
00430001,20220609200000,1,771,45.5,7.91,,7.95
00430001,20220609210000,1,634,47,6.245,,6.3
00430001,20220609100000,1,791,44,10.52,,10.55
00430001,20220609140000,1,756,46,7.54,,7.55
00430001,20220609180000,1,891,45.5,7.9,,7.9
00430001,20220609110000,1,473,47.5,6.575,,6.6
00430001,20220609150000,1,731,45.5,7.495,,7.5
00430001,20220609030000,1,65,52.5,2.1,,2.15
00430001,20220609230000,1,452,48,4.73,,4.75
00430001,20220609070000,1,280,49,3.78,,3.8
00430001,20220609220000,1,480,45.5,6.08,,6.05
00430001,20220610150000,1,372,44.5,7.615,,7.65
00430001,20220610020000,1,69,54,2.295,,2.35
00430001,20220610030000,1,42,55,2.005,,2
00430001,20220610050000,1,31,52.5,1.545,,1.55
00430001,20220610090000,1,497,41.5,11.605,,11.65
00430001,20220610070000,1,142,47.5,4.02,,4.05
00430001,20220610180000,1,455,46,8.29,,8.3
00430001,20220610120000,1,463,46,7.38,,7.4
00430001,20220610040000,1,40,50.5,1.73,,1.75
00430001,20220610205900,1,327,47.5,6.495,,6.5
00430001,20220610060000,1,52,49.5,2.245,,2.3
00430001,20220610130000,1,379,45,7.41,,7.45
00430001,20220610000000,1,292,50,3.67,,3.7
00430001,20220610190000,1,341,31.5,17.2,,17.2
00430001,20220610010000,1,126,53,2.83,,2.85
00430001,20220610215900,1,322,47.5,6.37,,6.4
00430001,20220610225900,1,243,49.5,4.585,,4.6
00430001,20220610140000,1,440,45.5,7.795,,7.85
00430001,20220610170000,1,384,46.5,7.14,,7.15
00430001,20220610080000,1,379,47,6.615,,6.65
00430001,20220610160000,1,367,46,7.04,,7.1
00430001,20220610200000,1,345,45,7.545,,7.55
00430001,20220610110000,1,529,46,7.005,,7.05
00430001,20220610100000,1,272,45,7.9,,7.9
00430001,20220611040000,1,84,54.5,1.705,,1.7
00430001,20220611050000,1,53,51.5,1.845,,1.85
00430001,20220611080000,1,287,49,4.05,,4.05
00430001,20220611200000,1,667,44,6.84,,6.85
00430001,20220611150000,1,359,47,7.835,,7.8
00430001,20220611230000,1,409,48.5,4.835,,4.85
00430001,20220611170000,1,170,47,8.09,,8.1
00430001,20220611220000,1,527,47.5,5.205,,5.25
00430001,20220611020000,1,151,54.5,2.465,,2.5
00430001,20220611060000,1,95,51.5,2.525,,2.55
00430001,20220611000000,1,120,51,3.09,,3.1
00430001,20220611070000,1,201,47.5,3.475,,3.5
00430001,20220611210000,1,611,47,6.24,,6.25
00430001,20220611100000,1,580,47,6.575,,6.6
00430001,20220611120000,1,728,46,7.655,,7.65
00430001,20220611160000,1,303,45.5,7.065,,7.05
00430001,20220611130000,1,770,45.5,7.745,,7.8
00430001,20220611140000,1,347,46.5,9.22,,9.25
00430001,20220611010000,1,43,52.5,2.645,,2.65
00430001,20220611090000,1,444,48.5,5.085,,5.1
00430001,20220611190000,1,527,46,8.03,,8.05
00430001,20220611030000,1,137,52,2.3,,2.35
00430001,20220611110000,1,487,45,7.76,,7.8
00430001,20220612010000,1,140,54.5,2.49,,2.5
00430001,20220612000000,1,248,51.5,3.225,,3.25
00430001,20220612020000,1,129,53,2.255,,2.3
00430001,20220612100000,1,400,47.5,4.65,,4.65
00430001,20220612140000,1,727,45,7.925,,7.95
00430001,20220612070000,1,127,49,2.715,,2.75
00430001,20220612080000,1,141,49.5,3.255,,3.3
00430001,20220612190000,1,624,44.5,6.695,,6.7
00430001,20220612210000,1,583,46.5,5.74,,5.75
00430001,20220612160000,1,607,46,7.28,,7.3
00430001,20220612090000,1,293,49,3.785,,3.8
00430001,20220612220000,1,455,49,4.535,,4.55
00430001,20220612170000,1,704,45.5,7.09,,7.15
00430001,20220612180000,1,634,46,6.815,,6.8
00430001,20220612050000,1,36,57,1.655,,1.65
00430001,20220612120000,1,599,45,7.08,,7.1
00430001,20220612130000,1,713,46,7.185,,7.2
00430001,20220612200000,1,610,46.5,6.05,,6.05
00430001,20220612040000,1,63,57,1.83,,1.85
00430001,20220612150000,1,655,45.5,7.215,,7.25
00430001,20220612110000,1,344,46,5.41,,5.45
00430001,20220612230000,1,348,51,3.48,,3.5
00430001,20220612060000,1,41,52,1.915,,1.9
00430001,20220612030000,1,127,52,2.465,,2.5
00430001,20220613090000,1,1087,40.5,13.455,,13.45
00430001,20220613140000,1,707,46,7.59,,7.6
00430001,20220613230000,1,545,49.5,5.27,,5.25
00430001,20220613030000,1,75,50.5,2.045,,2.05
00430001,20220613110000,1,391,47,6.095,,6.1
00430001,20220613200000,1,774,45,7.4,,7.45
00430001,20220613010000,1,155,50.5,2.46,,2.45
00430001,20220613210000,1,650,47,6.44,,6.45
00430001,20220613190000,1,774,41.5,10.895,,10.9
00430001,20220613080000,1,608,48.5,6.45,,6.45
00430001,20220613130000,1,655,46.5,6.965,,7
00430001,20220613120000,1,653,46.5,7.34,,7.35
00430001,20220613170000,1,797,46,8.64,,8.65
00430001,20220613150000,1,632,47,7.31,,7.3
00430001,20220613160000,1,665,48.5,6.87,,6.85
00430001,20220613220000,1,617,48,5.84,,5.85
00430001,20220613020000,1,83,51,1.765,,1.8
00430001,20220613070000,1,278,49.5,4.045,,4.05
00430001,20220613050000,1,37,52.5,2.02,,2.05
00430001,20220613040000,1,27,50.5,1.95,,2
00430001,20220613000000,1,222,50.5,3.04,,3.05
00430001,20220613100000,1,835,46,8.235,,8.25
00430001,20220613060000,1,89,50,2.225,,2.25
00430001,20220613180000,1,700,46.5,8.235,,8.25
00430001,20220614020000,1,108,54.5,2.16,,2.15
00430001,20220614160000,1,710,44.5,7.605,,7.6
00430001,20220614200000,1,721,45.5,7.53,,7.55
00430001,20220614150000,1,673,45.5,6.8,,6.8
00430001,20220614230000,1,541,42,8.485,,8.45
00430001,20220614000000,1,279,51,3.395,,3.4
00430001,20220614010000,1,180,52,2.87,,2.9
00430001,20220614110000,1,439,47.5,6.325,,6.35
00430001,20220614080000,1,582,47.5,6.345,,6.35
00430001,20220614140000,1,752,43.5,8.615,,8.65
00430001,20220614030000,1,75,53.5,2.125,,2.15
00430001,20220614070000,1,219,49,3.975,,4
00430001,20220614120000,1,546,46.5,5.92,,5.9
00430001,20220614050000,1,43,51,1.935,,1.95
00430001,20220614090000,1,875,32.5,22.565,,22.6
00430001,20220614170000,1,697,44,7.97,,8
00430001,20220614180000,1,830,45.5,8.16,,8.15
00430001,20220614210000,1,694,46,6.815,,6.85
00430001,20220614220000,1,515,43,8.845,,8.85
00430001,20220614040000,1,49,53.5,1.855,,1.85
00430001,20220614130000,1,615,45.5,6.8,,6.8
00430001,20220614060000,1,85,50,2.695,,2.75
00430001,20220614100000,1,884,43.5,11.15,,11.15
00430001,20220614190000,1,800,42,9.49,,9.5
00430001,20220615060000,1,90,36.5,6.83,,6.85
00430001,20220615030000,1,71,40.5,4.9,,4.9
00430001,20220615090000,1,763,28,26.805,,26.85
00430001,20220615170000,1,747,46.5,7.11,,7.1
00430001,20220615000000,1,290,40,7.86,,7.85
00430001,20220615010000,1,215,40.5,6.375,,6.4
00430001,20220615200000,1,713,47.5,7.045,,7.05
00430001,20220615020000,1,117,44,3.32,,3.35
00430001,20220615225900,1,506,48.5,5.155,,5.15
00430001,20220615050000,1,36,40,3.99,,4
00430001,20220615120000,1,628,47.5,6.725,,6.75
00430001,20220615070000,1,249,46.5,3.645,,3.65
00430001,20220615100000,1,920,40.5,12.89,,12.95
00430001,20220615130000,1,768,47,7.205,,7.2
00430001,20220615080000,1,513,47.5,5.935,,5.95
00430001,20220615110000,1,446,47,6.245,,6.25
00430001,20220615150000,1,687,50.5,6.805,,6.8
00430001,20220615160000,1,766,47,7.515,,7.55
00430001,20220615180000,1,825,45.5,8.11,,8.15
00430001,20220615140000,1,807,46,8.24,,8.25
00430001,20220615190000,1,771,46.5,7.715,,7.7
00430001,20220615210000,1,726,47.5,6.775,,6.85
00430001,20220615215900,1,620,48.5,5.65,,5.65
00430001,20220615040000,1,38,49.5,2.48,,2.5
00430001,20220618030000,1,257,51.5,3.145,,3.2
00430001,20220618230000,1,259,51,3.385,,3.4
00430001,20220618130000,1,888,45.5,8.185,,8.2
00430001,20220618000000,1,323,50,3.86,,3.9
00430001,20220618070000,1,208,49,3.38,,3.4
00430001,20220618040000,1,80,55,1.735,,1.75
00430001,20220618110000,1,485,46.5,6.955,,6.95
00430001,20220618200000,1,718,45,7.6,,7.65
00430001,20220618210000,1,597,46,6.06,,6.1
00430001,20220618090000,1,404,48.5,4.54,,4.55
00430001,20220618060000,1,112,51,2.26,,2.3
00430001,20220618080000,1,282,50,3.67,,3.65
00430001,20220618100000,1,710,47,6.875,,6.9
00430001,20220618140000,1,886,45,8.11,,8.15
00430001,20220618050000,1,64,56.5,1.72,,1.75
00430001,20220618160000,1,705,45,7.48,,7.45
00430001,20220618170000,1,718,46,7.29,,7.3
00430001,20220618180000,1,720,45,7.795,,7.8
00430001,20220618010000,1,236,51.5,2.78,,2.8
00430001,20220618190000,1,651,46,7.585,,7.6
00430001,20220618020000,1,177,53.5,2.395,,2.4
00430001,20220618120000,1,643,45,8.535,,8.55
00430001,20220618150000,1,844,44.5,8.205,,8.2
00430001,20220618220000,1,397,48,4.555,,4.55
00430001,20220619060000,1,61,53.5,2.005,,2.05
00430001,20220619080000,1,132,48,3.27,,3.3
00430001,20220619210000,1,620,46.5,6.195,,6.2
00430001,20220619090000,1,286,48,3.645,,3.65
00430001,20220619220000,1,470,49,4.7,,4.75
00430001,20220619140000,1,742,45,7.235,,7.25
00430001,20220619230000,1,420,49.5,4.395,,4.45
00430001,20220619150000,1,772,46,7.16,,7.2
00430001,20220619170000,1,737,46,7.09,,7.15
00430001,20220619180000,1,706,46,7.555,,7.55
00430001,20220619190000,1,710,44.5,7.38,,7.4
00430001,20220619070000,1,85,51,2.485,,2.5
00430001,20220619010000,1,184,51,2.725,,2.75
00430001,20220619040000,1,66,52.5,1.88,,1.85
00430001,20220619110000,1,368,47.5,5.73,,5.75
00430001,20220619020000,1,166,53,2.3,,2.35
00430001,20220619120000,1,57,45.5,6.89,,6.9
00430001,20220619030000,1,111,53,2.185,,2.2
00430001,20220619100000,1,424,48,4.545,,4.55
00430001,20220619160000,1,690,44.5,7.53,,7.55
00430001,20220619200000,1,694,45,7.31,,7.3
00430001,20220619130000,1,353,46,7.125,,7.15
00430001,20220619000000,1,278,51.5,2.91,,2.95
00430001,20220619050000,1,53,55,1.9,,1.95
00430001,20220620000000,1,209,51.5,2.625,,2.65
00430001,20220620010000,1,122,50.5,2.06,,2.05
00430001,20220620020000,1,75,55.5,2.055,,2.1
00430001,20220620040000,1,40,53,2.025,,2.05
00430001,20220620090000,1,911,32.5,23.525,,23.55
00430001,20220620100000,1,831,44.5,11.14,,11.15
00430001,20220620070000,1,278,49,3.975,,4
00430001,20220620160000,1,724,46.5,7.45,,7.45
00430001,20220620030000,1,45,52,1.71,,1.75
00430001,20220620110000,1,435,47,6.725,,6.75
00430001,20220620120000,1,57,49,4.78,,4.75
00430001,20220620140000,1,786,46.5,7.7,,7.7
00430001,20220620150000,1,684,47,6.47,,6.5
00430001,20220620180000,1,750,47,7.435,,7.4
00430001,20220620050000,1,36,51,1.895,,1.95
00430001,20220620060000,1,99,48.5,2.34,,2.35
00430001,20220620080000,1,541,48.5,6.055,,6.05
00430001,20220620170000,1,747,46,7.34,,7.35
00430001,20220620130000,1,287,47,7.365,,7.4
00430001,20220620220000,1,585,47.5,6.125,,6.15
00430001,20220620200000,1,719,46,7.675,,7.7
00430001,20220620230000,1,521,49,5.265,,5.3
00430001,20220620190000,1,814,44.5,8.605,,8.6
00430001,20220620210000,1,669,46,6.72,,6.75
00430001,20220621190000,1,872,45.5,8.185,,8.2
00430001,20220621110000,1,440,46.5,6.785,,6.8
00430001,20220621130000,1,324,46,7.865,,7.9
00430001,20220621040000,1,52,50,1.79,,1.8
00430001,20220621100000,1,778,44,11.865,,11.9
00430001,20220621070000,1,261,49,3.675,,3.7
00430001,20220621210000,1,688,46.5,6.54,,6.55
00430001,20220621200000,1,757,45.5,7.67,,7.65
00430001,20220621220000,1,555,46.5,6.355,,6.35
00430001,20220621230000,1,456,48.5,5.71,,5.7
00430001,20220621080000,1,506,49,5.86,,5.85
00430001,20220621180000,1,722,46,7.755,,7.8
00430001,20220621140000,1,753,47.5,7.775,,7.8
00430001,20220621120000,1,76,46.5,6.21,,6.25
00430001,20220621150000,1,623,49.5,7.31,,7.35
00430001,20220621090000,1,960,34.5,19.5,,19.55
00430001,20220621160000,1,620,47,7.135,,7.15
00430001,20220621060000,1,86,50,1.995,,2
00430001,20220621050000,1,43,53,1.695,,1.75
00430001,20220621000000,1,312,50.5,3.435,,3.45
00430001,20220621010000,1,195,54.5,2.555,,2.55
00430001,20220621030000,1,95,51,3.155,,3.2
00430001,20220621020000,1,128,53,1.965,,1.95
00430001,20220621170000,1,636,47.5,7.55,,7.55
00430001,20220624070000,1,262,51,4.035,,4.05
00430001,20220624130000,1,839,45.5,7.96,,8
00430001,20220624140000,1,821,49.5,8.445,,8.45
00430001,20220624160000,1,763,47,7.57,,7.55
00430001,20220624170000,1,852,45.5,9.225,,9.25
00430001,20220624150000,1,723,50.5,7.975,,8
00430001,20220624050000,1,47,34,6.8,,6.8
00430001,20220624010000,1,203,43,4.78,,4.8
00430001,20220624020000,1,131,44,4.185,,4.2
00430001,20220624030000,1,73,45,3.515,,3.55
00430001,20220624040000,1,48,44,2.28,,2.25
00430001,20220624060000,1,101,42,4.02,,4.05
00430001,20220624000000,1,338,41.5,6.05,,6.1
00430001,20220624200000,1,797,45.5,7.4,,7.4
00430001,20220624080000,1,599,49,6.205,,6.25
00430001,20220624085900,1,1044,36.5,17.305,,17.3
00430001,20220624095900,1,838,42,13.25,,13.25
00430001,20220624190000,1,880,41.5,10.735,,10.75
00430001,20220624210000,1,723,44.5,7.745,,7.8
00430001,20220624220000,1,638,46.5,6.295,,6.3
00430001,20220624105900,1,379,45.5,6.325,,6.35
00430001,20220624120000,1,539,47,7.035,,7.05
00430001,20220624180000,1,820,46,9.035,,9.05
00430001,20220624230000,1,488,48.5,5.505,,5.5
00430001,20220625010000,1,225,53.5,3.02,,3.05
00430001,20220625000000,1,376,50.5,3.76,,3.8
00430001,20220625190000,1,785,44.5,7.84,,7.85
00430001,20220625020000,1,215,52.5,2.82,,2.8
00430001,20220625160000,1,733,46,7.35,,7.4
00430001,20220625050000,1,16,54,1.65,,1.7
00430001,20220625110000,1,426,47,7.49,,7.5
00430001,20220625060000,1,60,52.5,2.295,,2.3
00430001,20220625200000,1,736,45,7.1,,7.15
00430001,20220625120000,1,646,45.5,7.6,,7.6
00430001,20220625150000,1,819,47,8.055,,8.05
00430001,20220625140000,1,835,46.5,8.225,,8.25
00430001,20220625220000,1,528,48,5.49,,5.5
00430001,20220625130000,1,826,45.5,8.08,,8.1
00430001,20220625170000,1,680,45,7.855,,7.9
00430001,20220625030000,1,129,53.5,2.145,,2.15
00430001,20220625230000,1,390,49,4.485,,4.5
00430001,20220625040000,1,67,53,1.785,,1.8
00430001,20220625090000,1,428,48.5,4.91,,4.95
00430001,20220625070000,1,165,49.5,3.385,,3.4
00430001,20220625100000,1,592,47,6.165,,6.2
00430001,20220625180000,1,770,45,8.27,,8.25
00430001,20220625080000,1,266,49,3.99,,4.05
00430001,20220625210000,1,685,46,6.755,,6.75
00430001,20220626150000,1,748,45,7.7,,7.7
00430001,20220626020000,1,136,53.5,2.14,,2.15
00430001,20220626040000,1,64,53,1.865,,1.9
00430001,20220626110000,1,317,47.5,5.635,,5.65
00430001,20220626180000,1,734,46,7.8,,7.8
00430001,20220626170000,1,731,45,7.32,,7.35
00430001,20220626010000,1,206,51,2.945,,2.95
00430001,20220626100000,1,347,49,4.2,,4.2
00430001,20220626130000,1,626,45.5,6.885,,6.9
00430001,20220626160000,1,692,44.5,6.89,,6.9
00430001,20220626070000,1,93,51,2.7,,2.75
00430001,20220626030000,1,111,52.5,2.2,,2.2
00430001,20220626090000,1,269,49,3.58,,3.55
00430001,20220626060000,1,51,54,2.28,,2.3
00430001,20220626120000,1,526,46.5,6.27,,6.3
00430001,20220626200000,1,631,44.5,6.89,,6.9
00430001,20220626080000,1,148,48.5,3.085,,3.15
00430001,20220626050000,1,56,56,1.73,,1.75
00430001,20220626190000,1,679,45,7,,7
00430001,20220626000000,1,288,51,3.125,,3.15
00430001,20220626210000,1,631,46.5,6.06,,6.05
00430001,20220626140000,1,726,46,6.68,,6.7
00430001,20220626230000,1,361,49.5,3.705,,3.7
00430001,20220626220000,1,484,48.5,4.6,,4.6
00430001,20220627000000,1,247,52.5,3.01,,3.05
00430001,20220627050000,1,41,54,1.56,,1.55
00430001,20220627010000,1,115,50,2.515,,2.55
00430001,20220627020000,1,85,52,1.89,,1.9
00430001,20220627210000,1,622,46.5,6.52,,6.55
00430001,20220627070000,1,285,50,3.785,,3.8
00430001,20220627030000,1,61,51.5,1.925,,1.9
00430001,20220627060000,1,96,48,2.5,,2.5
00430001,20220627190000,1,797,38.5,13.075,,13.1
00430001,20220627130000,1,788,46,7.83,,7.85
00430001,20220627080000,1,572,49,6.385,,6.4
00430001,20220627140000,1,718,45,7.41,,7.4
00430001,20220627200000,1,723,45.5,7.505,,7.5
00430001,20220627040000,1,38,52.5,1.76,,1.8
00430001,20220627180000,1,769,45,8.09,,8.1
00430001,20220627150000,1,703,46,7.185,,7.2
00430001,20220627120000,1,392,46.5,6.625,,6.65
00430001,20220627170000,1,730,44.5,7.995,,8
00430001,20220627220000,1,567,49,5.45,,5.5
00430001,20220627100000,1,700,41,12.87,,12.9
00430001,20220627160000,1,685,46,7.57,,7.6
00430001,20220627230000,1,491,48.5,5.2,,5.2
00430001,20220627090000,1,1032,34.5,20.985,,21
00430001,20220627110000,1,408,47,6.28,,6.3
00430001,20220628090000,1,1009,32.5,22.2,,22.2
00430001,20220628190000,1,769,45,8.5,,8.55
00430001,20220628020000,1,104,53.5,1.99,,2
00430001,20220628040000,1,43,52.5,1.785,,1.8
00430001,20220628050000,1,41,52,1.67,,1.7
00430001,20220628010000,1,192,53.5,2.6,,2.65
00430001,20220628130000,1,749,46,7.44,,7.45
00430001,20220628160000,1,694,46.5,7.895,,7.9
00430001,20220628210000,1,681,46.5,6.55,,6.55
00430001,20220628120000,1,674,47,6.88,,6.9
00430001,20220628060000,1,87,49,2.34,,2.35
00430001,20220628030000,1,60,52.5,2.045,,2.1
00430001,20220628200000,1,633,45.5,7.71,,7.75
00430001,20220628100000,1,785,42,12.75,,12.7
00430001,20220628150000,1,685,48.5,7.02,,7
00430001,20220628140000,1,821,45.5,8.43,,8.45
00430001,20220628220000,1,550,47,5.805,,5.85
00430001,20220628170000,1,597,46.5,7.68,,7.7
00430001,20220628230000,1,539,48,5.29,,5.3
00430001,20220628000000,1,288,50.5,3.405,,3.45
00430001,20220628070000,1,264,48,3.905,,3.95
00430001,20220628180000,1,753,45.5,7.84,,7.85
00430001,20220628110000,1,377,47,6.275,,6.3
00430001,20220628080000,1,597,48.5,6.28,,6.3
00430001,20220629000000,1,320,50,3.59,,3.6
00430001,20220629020000,1,126,54.5,2.535,,2.55
00430001,20220629030000,1,100,53,2.115,,2.15
00430001,20220629040000,1,46,49.5,1.765,,1.8
00430001,20220629010000,1,223,50,3.17,,3.2
00430001,20220629050000,1,45,41.5,3.85,,3.85
00430001,20220629220000,1,596,41.5,10.15,,10.15
00430001,20220629210000,1,623,39,10.71,,10.75
00430001,20220629160000,1,719,46,6.97,,6.95
