21510111,other_taz,1.741
21510111,other_taz,0.066
21510111,other_taz,0.026
21510111,other_taz,0.031
21510111,other_taz,0.349
21510111,other_taz,0.115
21510111,other_taz,0.163
21510111,other_taz,0.783
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,1.153
21510111,other_taz,0.254
21510111,other_taz,3.963
21510111,other_taz,1.989
21510111,other_taz,5.151
21510111,other_taz,22.599
21510111,other_taz,8.214
21510111,other_taz,6.935
21510111,other_taz,3.724
21510111,other_taz,3.679
21510111,other_taz,0.566
21510111,other_taz,0.625
21510111,other_taz,2.596
21510111,other_taz,4.454
21510111,other_taz,5.275
21510111,other_taz,2.887
21510111,other_taz,1.636
21510111,other_taz,7.593
21510111,other_taz,2.969
21510111,other_taz,5.292
21510111,other_taz,1.18
21510111,other_taz,2.875
21510111,other_taz,7.232
21510111,other_taz,1.128
21510111,other_taz,4.367
21510111,other_taz,1.182
21510111,other_taz,1.571
21510111,other_taz,1.244
21510111,other_taz,0.382
21510111,other_taz,1.071
21510111,other_taz,3.448
21510111,other_taz,1.521
21510111,other_taz,3.485
21510111,other_taz,3.932
21510111,other_taz,0
21510111,other_taz,13.821
21510111,other_taz,0.762
21510111,other_taz,0.104
21510111,other_taz,0.362
21510111,other_taz,0
21510111,other_taz,1.412
21510111,other_taz,0.596
21510111,other_taz,3.058
21510111,other_taz,1.113
21510111,other_taz,1.016
21510111,other_taz,1.194
21510111,other_taz,1.834
21510111,other_taz,4.592
21510111,other_taz,0.414
21510111,other_taz,0.568
21510111,other_taz,0.67
21510111,other_taz,3.619
21510111,other_taz,5.101
21510111,other_taz,0.514
21510111,other_taz,0.944
21510111,other_taz,10.665
21510111,other_taz,0.662
21510111,other_taz,0.527
21510111,other_taz,5.998
21510111,other_taz,0.997
21510111,other_taz,1.894
21510111,other_taz,2.463
21510111,other_taz,0.748
21510111,other_taz,5.273
21510111,other_taz,1.49
21510111,other_taz,0.947
21510111,other_taz,0
21510111,other_taz,1.706
21510111,other_taz,0.519
21510111,other_taz,8.345
21510111,other_taz,18.401
21510111,other_taz,6.429
21510111,other_taz,11.398
21510111,other_taz,4.492
21510111,other_taz,8.06
21510111,other_taz,15.424
21510111,other_taz,23.791
21510111,other_taz,11.138
21510111,other_taz,2.299
21510111,other_taz,4.793
21510111,other_taz,11.816
21510111,other_taz,0.014
21510111,other_taz,3.498
21510111,other_taz,4.758
21510111,other_taz,5.229
21510111,other_taz,5.762
21510111,other_taz,0.724
21510111,other_taz,1.185
21510111,other_taz,0.611
21510111,other_taz,0.12
21510111,other_taz,2.155
21510111,other_taz,0.01
21510111,other_taz,0.037
21510111,other_taz,0.001
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.028
21510111,other_taz,0.032
21510111,other_taz,0.018
21510111,other_taz,0.001
21510111,other_taz,0.015
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0.001
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.003
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.002
21510111,other_taz,0.002
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,60.469
21510111,other_taz,0.029
21510111,other_taz,0.014
21510111,other_taz,0.029
21510111,other_taz,0.008
21510111,other_taz,0.008
21510111,other_taz,0.05
21510111,other_taz,0.164
21510111,other_taz,0.022
21510111,other_taz,0.008
21510111,other_taz,0.022
21510111,other_taz,0.029
21510111,other_taz,0.029
21510111,other_taz,177.649
21510111,other_taz,118.319
21510111,other_taz,74.737
21510111,other_taz,35.197
21510111,other_taz,71.001
21510111,other_taz,47.813
21510111,other_taz,46.349
21510111,other_taz,28.195
21510111,other_taz,44.733
21510111,other_taz,5.304
21510111,other_taz,0.06
21510111,other_taz,0.001
21510111,other_taz,0.017
21510111,other_taz,0.02
21510111,other_taz,0.031
21510111,other_taz,0.01
21510111,other_taz,0.01
21510111,other_taz,0.004
21510111,other_taz,0.027
21510111,other_taz,0.019
21510111,other_taz,0.078
21510111,other_taz,0.101
21510111,other_taz,0
21510111,other_taz,0.024
21510111,other_taz,0.037
21510111,other_taz,0.016
21510111,other_taz,0.009
21510111,other_taz,0.008
21510111,other_taz,0.015
21510111,other_taz,0.023
21510111,other_taz,0.022
21510111,other_taz,0.057
21510111,other_taz,0.036
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0.021
21510111,other_taz,0.021
21510111,other_taz,0.003
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.009
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.043
21510111,other_taz,0.001
21510111,other_taz,0.002
21510111,other_taz,0.002
21510111,other_taz,0.004
21510111,other_taz,0.003
21510111,other_taz,0.005
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.039
21510111,other_taz,0.003
21510111,other_taz,0.012
21510111,other_taz,0
21510111,other_taz,0.011
21510111,other_taz,0
21510111,other_taz,0.002
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.003
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,4.898
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0.002
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0.001
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,0
21510111,other_taz,4.623
21510111,other_taz,19.381
21510111,other_taz,5.63
21510111,other_taz,65.386
21510111,other_taz,25.54
21510111,other_taz,8.513
21510111,other_taz,16.226
21510111,other_taz,32.547
21510111,other_taz,14.07
21510111,other_taz,18.697
21510111,other_taz,19.162
21510111,other_taz,11.02
21510111,other_taz,37.477
21510111,other_taz,25.953
21510111,other_taz,14.817
21510111,other_taz,18.606
21510111,other_taz,41.113
21510111,other_taz,18.859
21510111,other_taz,140.665
21510111,other_taz,57.164
21510111,other_taz,41.366
21510111,other_taz,14.163
21510111,other_taz,62.961
21510111,other_taz,39.883
21510111,other_taz,34.623
21510111,other_taz,18.225
21510111,other_taz,25.199
21510111,other_taz,58.492
21510111,other_taz,58.155
21510111,other_taz,120.831
21510111,other_taz,71.636
21510111,other_taz,15.743
21510111,other_taz,105.083
21510111,other_taz,199.831
21510111,other_taz,11.251
21510111,other_taz,13.101
21510111,other_taz,8.771
21510111,other_taz,66.98
21510111,other_taz,152.76
21510111,other_taz,225.863
21510111,other_taz,185.14
21510111,other_taz,33.418
21510111,other_taz,15.292
21510111,other_taz,25.183
21510111,other_taz,129.886
21510111,other_taz,283.204
21510111,other_taz,514.648
21510111,other_taz,105.54
21510111,other_taz,314.121
21510111,other_taz,21.798
21510111,other_taz,135.923
21510111,other_taz,263.168
21510111,other_taz,157.27
21510111,other_taz,511.5
21510111,other_taz,345.821
21510111,other_taz,22.354
21510111,other_taz,22.32
21510111,other_taz,22.511
21510111,other_taz,4.818
21510111,other_taz,43.821
21510111,other_taz,29.997
21510111,other_taz,46.883
21510111,other_taz,43.35
21510111,other_taz,34.819
21510111,other_taz,56.453
21510111,other_taz,22.042
21510111,other_taz,2.15
21510111,other_taz,1.998
21510111,other_taz,17.926
21510111,other_taz,2.68
21510111,other_taz,2.611
21510111,other_taz,19.315
21510111,other_taz,27.376
21510111,other_taz,15.038
21510111,other_taz,12.337
21510111,other_taz,1.18
21510111,other_taz,1.844
21510111,other_taz,8.61
21510111,other_taz,0.073
21510111,other_taz,1.892
21510111,other_taz,27.06
21510111,other_taz,2.982
21510111,other_taz,33.616
21510111,other_taz,13.157
21510111,other_taz,1.859
21510111,other_taz,15.883
21510111,other_taz,3.419
21510111,other_taz,2.706
21510111,other_taz,2.686
21510111,other_taz,0.437
21510111,other_taz,0.811
21510111,other_taz,32.128
21510111,other_taz,11.73
21510111,other_taz,11.881
21510111,other_taz,10.488
21510111,other_taz,12.764
21510111,other_taz,13.134
21510111,other_taz,18.143
21510111,other_taz,18.55
21510111,other_taz,47.464
21510111,other_taz,5.018
21510111,other_taz,1.31
21510111,other_taz,14.195
21510111,other_taz,5.858
21510111,other_taz,31.139
21510111,other_taz,5.292
21510111,other_taz,11.888
21510111,other_taz,10.929
21510111,other_taz,6.019
21510111,other_taz,8.594
21510111,other_taz,37.345
21510111,other_taz,27.765
21510111,other_taz,34.068
21510111,other_taz,31.668
21510111,other_taz,8.595
21510111,other_taz,7.584
21510111,other_taz,120.295
21510111,other_taz,428.785
21510111,other_taz,3.6
21510111,other_taz,15.534
21510111,other_taz,31.011
21510111,other_taz,11.189
21510111,other_taz,4.145
21510111,other_taz,1.343
21510111,other_taz,11.199
21510111,other_taz,1.42
21510111,other_taz,4.933
21510111,other_taz,4.088
21510111,other_taz,21.478
21510111,other_taz,10.814
21510111,other_taz,5.494
21510111,other_taz,7.164
21510111,other_taz,11.659
21510111,other_taz,4.042
21510111,other_taz,22.747
21510111,other_taz,6.26
21510111,other_taz,20.466
21510111,other_taz,7.202
21510111,other_taz,15.381
21510111,other_taz,10.697
21510111,other_taz,30.181
21510111,other_taz,193.588
21510111,other_taz,7.331
21510111,other_taz,43.553
21510111,other_taz,51.18
21510111,other_taz,9.841
21510111,other_taz,5.786
21510111,other_taz,154.108
21510111,other_taz,14.999
21510111,other_taz,12.269
21510111,other_taz,13.299
21510111,other_taz,3.75
21510111,other_taz,1.154
21510111,other_taz,0.855
21510111,other_taz,6.688
21510111,other_taz,4.384
21510111,other_taz,5616.48
21510111,other_taz,10.32
21510111,other_taz,9.147
21510111,other_taz,21.092
21510111,other_taz,22.038
21510111,other_taz,8.427
21510111,other_taz,31.385
21510111,other_taz,4.309
21510111,other_taz,0.421
21510111,other_taz,3.803
21510111,other_taz,1.805
21510111,other_taz,2.919
21510111,other_taz,7.974
21510111,other_taz,24.577
21510111,other_taz,14.224
21510111,other_taz,2.909
21510111,other_taz,34.078
21510111,other_taz,33.401
21510111,other_taz,68.119
21510111,other_taz,35.734
21510111,other_taz,33.841
21510111,other_taz,13.042
21510111,other_taz,23.74
21510111,other_taz,10.132
21510111,other_taz,56.007
21510111,other_taz,8.017
21510111,other_taz,8.519
21510111,other_taz,3.481
21510111,other_taz,20.076
21510111,other_taz,3.767
21510111,other_taz,5.635
21510111,other_taz,3.727
21510111,other_taz,11.832
21510111,other_taz,9.089
21510111,other_taz,3.543
21510111,other_taz,2.548
21510111,other_taz,5.913
21510111,other_taz,51.809
21510111,other_taz,83.04
21510111,other_taz,17.331
21510111,other_taz,26.129
21510111,other_taz,2.595
21510111,other_taz,36.31
21510111,other_taz,24.876
21510111,other_taz,7.316
21510111,other_taz,91.229
21510111,other_taz,74.65
21510111,other_taz,143.317
21510111,other_taz,150.745
21510111,other_taz,51.499
21510111,other_taz,86.523
21510111,other_taz,50.013
21510111,other_taz,8.976
21510111,other_taz,55.28
21510111,other_taz,53.189
21510111,other_taz,11.523
21510111,other_taz,131.812
21510111,other_taz,25.585
21510111,other_taz,25.51
21510111,other_taz,7.656
21510111,other_taz,0.213
21510111,other_taz,8.146
21510111,other_taz,7.796
21510111,other_taz,7.01
21510111,other_taz,8.385
21510111,other_taz,7.268
21510111,other_taz,4.323
21510111,other_taz,6.467
21510111,other_taz,14.025
21510111,other_taz,20.641
21510111,other_taz,10.489
21510111,other_taz,2.571
21510111,other_taz,35.411
21510111,other_taz,0.121
21510111,other_taz,2.369
21510111,other_taz,19.488
21510111,other_taz,11.972
21510111,other_taz,115.11
21510111,other_taz,48.443
21510111,other_taz,87.953
21510111,other_taz,60.965
21510111,other_taz,35.348
21510111,other_taz,19.562
21510111,other_taz,28.86
21510111,other_taz,42.116
21510111,other_taz,20.736
21510111,other_taz,100.98
21510111,other_taz,14.671
21510111,other_taz,4.599
21510111,other_taz,25.084
21510111,other_taz,4.031
21510111,other_taz,103.453
21510111,other_taz,16.859
21510111,other_taz,46.303
21510111,other_taz,4.309
21510111,other_taz,8.177
21510111,other_taz,28.816
21510111,other_taz,11.653
21510111,other_taz,28.492
21510111,other_taz,73.17
21510111,other_taz,17.162
21510111,other_taz,38.086
21510120,21510111,1716.45
21510120,21510120,14986.5
21510120,21510130,2361.03
21510120,21510330,106.576
21510120,26510110,396.72
21510120,26510130,712.311
21510120,26510310,2400.36
21510120,other_taz,6.092
21510120,other_taz,2.856
21510120,other_taz,8.752
21510120,other_taz,1.411
21510120,other_taz,8.962
21510120,other_taz,1.834
21510120,other_taz,6.173
21510120,other_taz,0.274
21510120,other_taz,0.947
21510120,other_taz,0.794
21510120,other_taz,18.152
21510120,other_taz,2.808
21510120,other_taz,0.509
21510120,other_taz,8.557
21510120,other_taz,2.03
21510120,other_taz,2.146
21510120,other_taz,11.845
21510120,other_taz,10.662
21510120,other_taz,8.519
21510120,other_taz,15.812
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,26.379
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,8.474
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,9.338
21510120,other_taz,5.349
21510120,other_taz,5.124
21510120,other_taz,4.145
21510120,other_taz,8.576
21510120,other_taz,5.782
21510120,other_taz,14.728
21510120,other_taz,20.327
21510120,other_taz,8.395
21510120,other_taz,3.255
21510120,other_taz,7.772
21510120,other_taz,6.235
21510120,other_taz,5.073
21510120,other_taz,19.654
21510120,other_taz,4.451
21510120,other_taz,10.312
21510120,other_taz,1.734
21510120,other_taz,15.473
21510120,other_taz,9.863
21510120,other_taz,71.697
21510120,other_taz,10.391
21510120,other_taz,45.843
21510120,other_taz,88.77
21510120,other_taz,32.27
21510120,other_taz,39.23
21510120,other_taz,15.853
21510120,other_taz,14.867
21510120,other_taz,22.597
21510120,other_taz,37.069
21510120,other_taz,3.173
21510120,other_taz,5.249
21510120,other_taz,0.02
21510120,other_taz,2.499
21510120,other_taz,13.613
21510120,other_taz,2.333
21510120,other_taz,21.417
21510120,other_taz,10.795
21510120,other_taz,12.961
21510120,other_taz,1.911
21510120,other_taz,3.933
21510120,other_taz,3.161
21510120,other_taz,1.522
21510120,other_taz,0.628
21510120,other_taz,3.26
21510120,other_taz,11.931
21510120,other_taz,12.907
21510120,other_taz,9.576
21510120,other_taz,4.53
21510120,other_taz,31.655
21510120,other_taz,61.455
21510120,other_taz,4.213
21510120,other_taz,12.578
21510120,other_taz,19.698
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.002
21510120,other_taz,0
21510120,other_taz,0.002
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0.029
21510120,other_taz,24.289
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.01
21510120,other_taz,0.011
21510120,other_taz,0.018
21510120,other_taz,0.021
21510120,other_taz,0.021
21510120,other_taz,0.033
21510120,other_taz,0.014
21510120,other_taz,0.001
21510120,other_taz,0.011
21510120,other_taz,0.013
21510120,other_taz,0.152
21510120,other_taz,0.05
21510120,other_taz,0.071
21510120,other_taz,0.34
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.004
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.009
21510120,other_taz,0.009
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.005
21510120,other_taz,0.001
21510120,other_taz,0.001
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0.002
21510120,other_taz,0.001
21510120,other_taz,0.002
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.017
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0.019
21510120,other_taz,0.005
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,12.038
21510120,other_taz,15.997
21510120,other_taz,25.383
21510120,other_taz,6.432
21510120,other_taz,21.122
21510120,other_taz,27.233
21510120,other_taz,9.551
21510120,other_taz,35.483
21510120,other_taz,35.534
21510120,other_taz,8.432
21510120,other_taz,8.21
21510120,other_taz,1.5
21510120,other_taz,40.833
21510120,other_taz,26.427
21510120,other_taz,23.348
21510120,other_taz,24.473
21510120,other_taz,15.607
21510120,other_taz,25.245
21510120,other_taz,29.015
21510120,other_taz,50.607
21510120,other_taz,3.35
21510120,other_taz,4.514
21510120,other_taz,1.476
21510120,other_taz,0.735
21510120,other_taz,2.03
21510120,other_taz,1.823
21510120,other_taz,2.409
21510120,other_taz,1.905
21510120,other_taz,2.929
21510120,other_taz,116.473
21510120,other_taz,184.988
21510120,other_taz,27.953
21510120,other_taz,96.911
21510120,other_taz,66.249
21510120,other_taz,61.295
21510120,other_taz,23.11
21510120,other_taz,42.536
21510120,other_taz,7.774
21510120,other_taz,105.424
21510120,other_taz,205.311
21510120,other_taz,1.364
21510120,other_taz,0.891
21510120,other_taz,0.949
21510120,other_taz,5.236
21510120,other_taz,1.663
21510120,other_taz,0.245
21510120,other_taz,0.51
21510120,other_taz,0.662
21510120,other_taz,1.702
21510120,other_taz,5.015
21510120,other_taz,3.174
21510120,other_taz,1.794
21510120,other_taz,0.919
21510120,other_taz,3.478
21510120,other_taz,1.342
21510120,other_taz,6.358
21510120,other_taz,18.084
21510120,other_taz,1.538
21510120,other_taz,1.286
21510120,other_taz,0.892
21510120,other_taz,12.239
21510120,other_taz,5.231
21510120,other_taz,5.511
21510120,other_taz,6.178
21510120,other_taz,8.124
21510120,other_taz,8.934
21510120,other_taz,4.733
21510120,other_taz,3.681
21510120,other_taz,12.09
21510120,other_taz,6.229
21510120,other_taz,0.355
21510120,other_taz,12.871
21510120,other_taz,3.894
21510120,other_taz,13.514
21510120,other_taz,7.573
21510120,other_taz,18.241
21510120,other_taz,24.289
21510120,other_taz,5.493
21510120,other_taz,10.812
21510120,other_taz,5.83
21510120,other_taz,6.955
21510120,other_taz,3.633
21510120,other_taz,8.079
21510120,other_taz,2.718
21510120,other_taz,0.637
21510120,other_taz,0.332
21510120,other_taz,0.961
21510120,other_taz,2.206
21510120,other_taz,4.502
21510120,other_taz,0.659
21510120,other_taz,2.779
21510120,other_taz,6.354
21510120,other_taz,1.436
21510120,other_taz,3.025
21510120,other_taz,2.581
21510120,other_taz,1.046
21510120,other_taz,3.677
21510120,other_taz,0.619
21510120,other_taz,291.49
21510120,other_taz,10.233
21510120,other_taz,2.158
21510120,other_taz,0.883
21510120,other_taz,4.867
21510120,other_taz,1.704
21510120,other_taz,0.107
21510120,other_taz,0.63
21510120,other_taz,1.379
21510120,other_taz,1.838
21510120,other_taz,3.217
21510120,other_taz,0.027
21510120,other_taz,0.977
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,2.13
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.016
21510120,other_taz,0.008
21510120,other_taz,0.034
21510120,other_taz,0.044
21510120,other_taz,0.026
21510120,other_taz,0.011
21510120,other_taz,0.016
21510120,other_taz,0.007
21510120,other_taz,0.004
21510120,other_taz,0.003
21510120,other_taz,0.006
21510120,other_taz,0.01
21510120,other_taz,0.01
21510120,other_taz,0.025
21510120,other_taz,0.012
21510120,other_taz,0.013
21510120,other_taz,0.013
21510120,other_taz,0.006
21510120,other_taz,0.012
21510120,other_taz,0.003
21510120,other_taz,0.003
21510120,other_taz,0.022
21510120,other_taz,0.071
21510120,other_taz,0.009
21510120,other_taz,0.003
21510120,other_taz,0.009
21510120,other_taz,0.013
21510120,other_taz,96.037
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.012
21510120,other_taz,0.014
21510120,other_taz,0.008
21510120,other_taz,0.016
21510120,other_taz,0.007
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,3.389
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0
21510120,other_taz,0.001
21510120,other_taz,0
21510120,other_taz,0.007
21510120,other_taz,0.009
21510120,other_taz,0.013
21510120,other_taz,0.004
21510120,other_taz,0.005
21510120,other_taz,0.002
21510120,other_taz,29.21
21510120,other_taz,1.176
21510120,other_taz,68.444
21510120,other_taz,48.902
21510120,other_taz,113.263
21510120,other_taz,115.838
21510120,other_taz,33.993
21510120,other_taz,75.322
21510120,other_taz,46.432
21510120,other_taz,7.282
21510120,other_taz,44.199
21510120,other_taz,55.77
21510120,other_taz,9.319
21510120,other_taz,64.563
21510120,other_taz,35.337
21510120,other_taz,22.956
21510120,other_taz,6.251
21510120,other_taz,0.659
21510120,other_taz,7.21
21510120,other_taz,7.281
21510120,other_taz,6.141
21510120,other_taz,10.414
21510120,other_taz,6.572
21510120,other_taz,8.09
21510120,other_taz,7.914
21510120,other_taz,5.941
21510120,other_taz,19.681
21510120,other_taz,8.503
21510120,other_taz,5.986
21510120,other_taz,50.492
21510120,other_taz,34.529
21510120,other_taz,27.511
21510120,other_taz,13.343
21510120,other_taz,26.945
21510120,other_taz,26.671
21510120,other_taz,9.886
21510120,other_taz,60.571
21510120,other_taz,25.587
21510120,other_taz,10.442
21510120,other_taz,12.135
21510120,other_taz,37.601
21510120,other_taz,19.159
21510120,other_taz,8.179
21510120,other_taz,20.755
21510120,other_taz,7.195
21510120,other_taz,2.556
21510120,other_taz,23.088
21510120,other_taz,10.942
21510120,other_taz,49.294
21510120,other_taz,17.919
21510120,other_taz,40.004
21510120,other_taz,5.091
21510120,other_taz,4.34
21510120,other_taz,15.279
21510120,other_taz,2.301
21510120,other_taz,25.292
21510120,other_taz,4.324
21510120,other_taz,20.331
21510120,other_taz,43.093
21510120,other_taz,33.239
21510120,other_taz,28.321
21510120,other_taz,42.807
21510120,other_taz,11.33
21510120,other_taz,27.166
21510120,other_taz,12.115
21510120,other_taz,8.288
21510120,other_taz,22.381
21510120,other_taz,19.857
21510120,other_taz,19.437
