dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00090001,20220613030000,1,82,59.33333333,1.4,,1.4
00090001,20220613140000,1,910,58.66666667,3.683333333,,3.7
00090001,20220613110000,1,1128,57,4.886666667,,4.9
00090001,20220613200000,1,812,59,3.596666667,,3.6
00090001,20220613210000,1,645,55.33333333,3.593333333,,3.633333333
00090001,20220613010000,1,176,62,1.323333333,,1.333333333
00090001,20220613190000,1,1020,58,4.226666667,,4.233333333
00090001,20220613120000,1,1249,56.66666667,4.853333333,,4.866666667
00090001,20220613080000,1,1583,53.33333333,5.04,,5.066666667
00090001,20220613170000,1,1004,56.66666667,4.206666667,,4.233333333
00090001,20220613130000,1,1041,57,4.176666667,,4.2
00090001,20220613150000,1,959,57.33333333,4.016666667,,4.033333333
00090001,20220613160000,1,950,58.66666667,4.216666667,,4.2
00090001,20220613220000,1,647,55,3.216666667,,3.233333333
00090001,20220613020000,1,118,61.66666667,1.33,,1.366666667
00090001,20220613070000,1,888,59,4.103333333,,4.133333333
00090001,20220613050000,1,129,61.33333333,1.51,,1.533333333
00090001,20220613040000,1,81,59,1.216666667,,1.233333333
00090001,20220613000000,1,237,59.33333333,1.7,,1.733333333
00090001,20220613100000,1,1323,54.66666667,5.336666667,,5.366666667
00090001,20220613060000,1,372,63.66666667,2.163333333,,2.2
00090001,20220613090000,1,1880,51.33333333,5.796666667,,5.8
00090001,20220613180000,1,1033,56.33333333,4.37,,4.366666667
00090001,20220613230000,1,500,57,2.526666667,,2.533333333
00090001,20220614020000,1,112,60.66666667,1.226666667,,1.233333333
00090001,20220614150000,1,955,57,4.45,,4.466666667
00090001,20220614230000,1,536,56,2.923333333,,2.933333333
00090001,20220614000000,1,257,59,1.856666667,,1.866666667
00090001,20220614010000,1,189,62,1.516666667,,1.533333333
00090001,20220614110000,1,1132,57,4.773333333,,4.8
00090001,20220614080000,1,1188,55.66666667,4.5,,4.5
00090001,20220614170000,1,1065,55.66666667,4.633333333,,4.666666667
00090001,20220614140000,1,1003,55.66666667,4.133333333,,4.133333333
00090001,20220614030000,1,97,63,1.26,,1.266666667
00090001,20220614070000,1,768,60.66666667,3.903333333,,3.933333333
00090001,20220614120000,1,999,56,4.906666667,,4.933333333
00090001,20220614050000,1,146,63,1.443333333,,1.5
00090001,20220614090000,1,1811,52.66666667,5.846666667,,5.866666667
00090001,20220614180000,1,1127,56,4.706666667,,4.733333333
00090001,20220614040000,1,94,62.33333333,1.663333333,,1.7
00090001,20220614210000,1,500,57.66666667,3.04,,3.066666667
00090001,20220614220000,1,639,55,3.066666667,,3.1
00090001,20220614130000,1,1015,57,4.516666667,,4.5
00090001,20220614190000,1,1045,57.33333333,4.393333333,,4.4
00090001,20220614100000,1,1283,55.66666667,5.01,,5.033333333
00090001,20220614060000,1,331,61.33333333,2.25,,2.3
00090001,20220614160000,1,968,57.33333333,4.376666667,,4.433333333
00090001,20220614200000,1,794,58.66666667,3.816666667,,3.833333333
00090001,20220615090000,1,1693,51,5.276666667,,5.3
00090001,20220615030000,1,95,63.33333333,1.116666667,,1.166666667
00090001,20220615170000,1,1133,56.66666667,4.69,,4.7
00090001,20220615000000,1,299,58.33333333,1.84,,1.866666667
00090001,20220615020000,1,127,59,1.306666667,,1.3
00090001,20220615010000,1,209,61,1.48,,1.5
00090001,20220615200000,1,847,58,3.476666667,,3.5
00090001,20220615225900,1,506,58,2.64,,2.633333333
00090001,20220615050000,1,119,60,1.386666667,,1.4
00090001,20220615070000,1,542,59,2.846666667,,2.866666667
00090001,20220615120000,1,1244,55.33333333,4.873333333,,4.866666667
00090001,20220615100000,1,1332,53,5.33,,5.366666667
00090001,20220615130000,1,1207,55.33333333,4.693333333,,4.7
00090001,20220615150000,1,979,58.66666667,4.473333333,,4.5
00090001,20220615080000,1,1285,55.33333333,4.436666667,,4.466666667
00090001,20220615110000,1,1044,56,4.376666667,,4.4
00090001,20220615160000,1,1025,58,4.26,,4.266666667
00090001,20220615140000,1,1002,56.66666667,3.89,,3.933333333
00090001,20220615180000,1,1096,57.33333333,4.403333333,,4.4
00090001,20220615190000,1,1039,56.66666667,3.933333333,,3.9
00090001,20220615215900,1,597,53.66666667,2.853333333,,2.9
00090001,20220615210000,1,530,54.66666667,2.95,,3
00090001,20220615040000,1,100,60.66666667,1.333333333,,1.333333333
00090001,20220615060000,1,302,57.33333333,2.006666667,,2.033333333
00090001,20220618030000,1,143,60.66666667,1.283333333,,1.3
00090001,20220618130000,1,1763,51.66666667,5.583333333,,5.6
00090001,20220618000000,1,359,58,2.16,,2.166666667
00090001,20220618040000,1,135,61.33333333,1.43,,1.433333333
00090001,20220618070000,1,720,60,3.606666667,,3.6
00090001,20220618110000,1,1705,52.66666667,5.54,,5.566666667
00090001,20220618200000,1,731,57,3.31,,3.333333333
00090001,20220618210000,1,561,54.33333333,3.38,,3.4
00090001,20220618060000,1,351,61,2.096666667,,2.1
00090001,20220618090000,1,1230,54.66666667,4.913333333,,4.9
00090001,20220618100000,1,1545,52.66666667,5.73,,5.733333333
00090001,20220618080000,1,960,56,4.286666667,,4.3
00090001,20220618140000,1,1761,54.33333333,5.706666667,,5.733333333
00090001,20220618050000,1,111,62,1.41,,1.433333333
00090001,20220618160000,1,1647,54,5.643333333,,5.666666667
00090001,20220618170000,1,1487,57.33333333,5.403333333,,5.433333333
00090001,20220618180000,1,1442,56,5.216666667,,5.233333333
00090001,20220618010000,1,256,62.33333333,1.543333333,,1.566666667
00090001,20220618020000,1,168,63.33333333,1.47,,1.466666667
00090001,20220618190000,1,1064,56.33333333,4.093333333,,4.1
00090001,20220618230000,1,437,59,2.45,,2.466666667
00090001,20220618120000,1,1923,51,6.303333333,,6.333333333
00090001,20220618150000,1,1659,53,5.93,,5.933333333
00090001,20220618220000,1,578,55.66666667,3.043333333,,3.066666667
00090001,20220619210000,1,622,54.66666667,3.336666667,,3.366666667
00090001,20220619080000,1,551,61.66666667,2.93,,2.966666667
00090001,20220619090000,1,722,58.66666667,3.3,,3.3
00090001,20220619220000,1,615,54.33333333,3.206666667,,3.2
00090001,20220619230000,1,445,59.33333333,2.623333333,,2.666666667
00090001,20220619150000,1,1107,57,3.993333333,,4
00090001,20220619170000,1,1048,57.66666667,3.816666667,,3.833333333
00090001,20220619180000,1,1080,57,3.733333333,,3.766666667
00090001,20220619070000,1,393,62.66666667,2.2,,2.233333333
00090001,20220619040000,1,99,61,0.976666667,,1
00090001,20220619190000,1,1036,56.33333333,3.796666667,,3.833333333
00090001,20220619010000,1,223,59.33333333,1.483333333,,1.5
00090001,20220619110000,1,1487,56.33333333,4.973333333,,5
00090001,20220619120000,1,1429,56.33333333,4.916666667,,4.933333333
00090001,20220619020000,1,160,62.33333333,1.216666667,,1.2
00090001,20220619030000,1,120,61,1.113333333,,1.133333333
00090001,20220619100000,1,1115,57,4.053333333,,4.066666667
00090001,20220619160000,1,1155,57,4.08,,4.1
00090001,20220619130000,1,1323,55.33333333,4.433333333,,4.466666667
00090001,20220619200000,1,774,58,3.21,,3.233333333
00090001,20220619000000,1,242,60.66666667,1.55,,1.566666667
00090001,20220619050000,1,86,63.66666667,1.086666667,,1.1
00090001,20220619060000,1,197,65.33333333,1.273333333,,1.3
00090001,20220619140000,1,1167,56,4.336666667,,4.333333333
00090001,20220620000000,1,291,60,1.746666667,,1.766666667
00090001,20220620010000,1,210,59,1.526666667,,1.533333333
00090001,20220620020000,1,121,59,1.203333333,,1.2
00090001,20220620040000,1,80,66.33333333,1.246666667,,1.266666667
00090001,20220620090000,1,1809,50,5.466666667,,5.466666667
00090001,20220620100000,1,1333,54.33333333,5.093333333,,5.1
00090001,20220620070000,1,973,59.66666667,4.29,,4.3
00090001,20220620160000,1,1025,57.33333333,4.293333333,,4.333333333
00090001,20220620030000,1,97,61,1.176666667,,1.166666667
00090001,20220620180000,1,1135,57.66666667,4.43,,4.466666667
00090001,20220620110000,1,1114,57,4.466666667,,4.466666667
00090001,20220620190000,1,1028,58.66666667,3.706666667,,3.733333333
00090001,20220620150000,1,1039,57.66666667,4.343333333,,4.366666667
00090001,20220620050000,1,144,59,1.563333333,,1.6
00090001,20220620060000,1,340,62.66666667,1.996666667,,2
00090001,20220620080000,1,1701,52,5.783333333,,5.766666667
00090001,20220620120000,1,1227,54.66666667,4.733333333,,4.766666667
00090001,20220620170000,1,1227,56.33333333,5.036666667,,5.066666667
00090001,20220620130000,1,1192,56.33333333,4.73,,4.733333333
00090001,20220620140000,1,1001,58.33333333,3.973333333,,3.966666667
00090001,20220620220000,1,564,55.33333333,3.13,,3.166666667
00090001,20220620200000,1,865,58.33333333,3.543333333,,3.566666667
00090001,20220620230000,1,493,57,2.323333333,,2.333333333
00090001,20220620210000,1,607,56,3.346666667,,3.366666667
00090001,20220621040000,1,88,64,1.446666667,,1.5
00090001,20220621190000,1,1010,56.66666667,4.22,,4.233333333
00090001,20220621210000,1,587,56.33333333,2.62,,2.633333333
00090001,20220621110000,1,1225,56,5.136666667,,5.133333333
00090001,20220621130000,1,1242,56.33333333,4.766666667,,4.766666667
00090001,20220621100000,1,1388,55,5.83,,5.833333333
00090001,20220621070000,1,721,58.66666667,3.7,,3.733333333
00090001,20220621200000,1,878,57.66666667,3.596666667,,3.633333333
00090001,20220621220000,1,594,54,3.156666667,,3.166666667
00090001,20220621230000,1,508,58.33333333,2.73,,2.733333333
00090001,20220621080000,1,1410,54,5.49,,5.5
00090001,20220621180000,1,1292,56.66666667,5.033333333,,5.033333333
00090001,20220621140000,1,1017,58.33333333,4.213333333,,4.2
00090001,20220621120000,1,1372,56.66666667,5.996666667,,6
00090001,20220621150000,1,1009,58,4.173333333,,4.2
00090001,20220621160000,1,1062,58,4.356666667,,4.366666667
00090001,20220621090000,1,1829,51,6.036666667,,6.033333333
00090001,20220621060000,1,312,64,2.003333333,,2.033333333
00090001,20220621000000,1,310,59.33333333,1.913333333,,1.9
00090001,20220621050000,1,101,59.33333333,1.413333333,,1.433333333
00090001,20220621010000,1,170,63,1.246666667,,1.233333333
00090001,20220621030000,1,121,60,1.163333333,,1.166666667
00090001,20220621170000,1,1199,58,4.943333333,,4.933333333
00090001,20220621020000,1,141,64,1.253333333,,1.3
00090001,20220624140000,1,1116,56.66666667,4.873333333,,4.9
00090001,20220624160000,1,1184,56.66666667,4.59,,4.6
00090001,20220624170000,1,1278,57.66666667,4.436666667,,4.433333333
00090001,20220624050000,1,132,63.33333333,1.256666667,,1.266666667
00090001,20220624150000,1,1126,56.66666667,5.073333333,,5.1
00090001,20220624120000,1,970,55.33333333,5.956666667,,5.966666667
00090001,20220624080000,1,1160,56.66666667,4.71,,4.733333333
00090001,20220624020000,1,116,57.66666667,1.486666667,,1.5
00090001,20220624030000,1,89,60.33333333,1.336666667,,1.333333333
00090001,20220624000000,1,248,58,1.78,,1.766666667
00090001,20220624010000,1,205,58,1.526666667,,1.533333333
00090001,20220624040000,1,97,56,1.67,,1.666666667
00090001,20220624060000,1,255,61.66666667,1.86,,1.9
00090001,20220624210000,1,803,54.66666667,3.753333333,,3.766666667
00090001,20220624085900,1,1678,52.66666667,5.243333333,,5.266666667
00090001,20220624095900,1,1331,56.66666667,5.61,,5.633333333
00090001,20220624105900,1,1201,55.66666667,5.223333333,,5.233333333
00090001,20220624190000,1,1205,56.33333333,4.223333333,,4.233333333
00090001,20220624200000,1,1139,56.33333333,4.483333333,,4.5
00090001,20220624220000,1,748,54,3.76,,3.766666667
00090001,20220624230000,1,534,57.33333333,2.366666667,,2.366666667
00090001,20220624130000,1,1292,55.33333333,5.26,,5.266666667
00090001,20220624180000,1,1233,55.33333333,4.526666667,,4.533333333
00090001,20220624070000,1,563,61.33333333,3.17,,3.2
00090001,20220625020000,1,208,63.33333333,1.423333333,,1.433333333
00090001,20220625010000,1,249,59,1.87,,1.866666667
00090001,20220625000000,1,906,56.33333333,3.623333333,,3.633333333
00090001,20220625190000,1,567,59.33333333,2.696666667,,2.7
00090001,20220625160000,1,1497,57,5.173333333,,5.2
00090001,20220625050000,1,120,61,1.42,,1.433333333
00090001,20220625110000,1,1687,52.66666667,5.446666667,,5.433333333
00090001,20220625060000,1,267,64.33333333,1.683333333,,1.733333333
00090001,20220625120000,1,1866,52,5.68,,5.666666667
00090001,20220625200000,1,928,57,3.683333333,,3.7
00090001,20220625150000,1,1511,55.33333333,5.043333333,,5.066666667
00090001,20220625140000,1,1627,54,5.526666667,,5.566666667
00090001,20220625220000,1,615,56.33333333,2.913333333,,2.933333333
00090001,20220625130000,1,1749,53.33333333,5.71,,5.733333333
00090001,20220625170000,1,1337,57,4.763333333,,4.766666667
00090001,20220625030000,1,113,60.66666667,1.223333333,,1.266666667
00090001,20220625040000,1,123,65.66666667,1.28,,1.3
00090001,20220625230000,1,480,55.33333333,2.653333333,,2.633333333
00090001,20220625090000,1,993,57,4.33,,4.366666667
00090001,20220625100000,1,1481,55,5.38,,5.4
00090001,20220625070000,1,632,61.66666667,3.263333333,,3.3
00090001,20220625080000,1,843,59.33333333,3.533333333,,3.533333333
00090001,20220625180000,1,1407,56,5.05,,5.066666667
00090001,20220625210000,1,644,54.66666667,3.33,,3.366666667
00090001,20220626150000,1,1170,57.66666667,4.09,,4.1
00090001,20220626110000,1,1210,56.33333333,4.37,,4.4
00090001,20220626020000,1,126,61,1.093333333,,1.133333333
00090001,20220626040000,1,90,57.33333333,1.07,,1.066666667
00090001,20220626170000,1,1110,58,4.17,,4.2
00090001,20220626180000,1,1129,57.33333333,4.66,,4.7
00090001,20220626010000,1,178,60.66666667,1.186666667,,1.2
00090001,20220626100000,1,983,57.66666667,3.993333333,,4.033333333
00090001,20220626130000,1,1343,56.33333333,4.326666667,,4.366666667
00090001,20220626160000,1,1187,57,4.366666667,,4.366666667
00090001,20220626070000,1,439,62,2.326666667,,2.333333333
00090001,20220626030000,1,93,63.33333333,0.866666667,,0.866666667
00090001,20220626090000,1,686,60.33333333,3.343333333,,3.333333333
00090001,20220626060000,1,207,64,1.326666667,,1.366666667
00090001,20220626120000,1,1497,56,4.746666667,,4.766666667
00090001,20220626190000,1,1083,56.66666667,4.596666667,,4.6
00090001,20220626200000,1,772,57.66666667,3.283333333,,3.3
00090001,20220626210000,1,702,54.33333333,3.39,,3.4
00090001,20220626080000,1,539,60.33333333,2.913333333,,2.933333333
00090001,20220626140000,1,1168,56,3.876666667,,3.866666667
00090001,20220626050000,1,101,60.33333333,1.11,,1.133333333
00090001,20220626000000,1,319,59.33333333,1.71,,1.733333333
00090001,20220626230000,1,402,59,2.223333333,,2.266666667
00090001,20220626220000,1,619,54,3.11,,3.166666667
00090001,20220627050000,1,134,59.66666667,1.456666667,,1.466666667
00090001,20220627020000,1,111,56,1.236666667,,1.266666667
00090001,20220627210000,1,612,54,3.486666667,,3.533333333
00090001,20220627070000,1,939,58.33333333,4.18,,4.233333333
00090001,20220627030000,1,76,62.33333333,1.05,,1.066666667
00090001,20220627190000,1,1032,56.66666667,4.063333333,,4.1
00090001,20220627110000,1,1163,56,5.04,,5.066666667
00090001,20220627060000,1,370,61.66666667,2.06,,2.1
00090001,20220627080000,1,1649,54,6.083333333,,6.1
