VDS0009a,20220603,17,1390
VDS0009a,20220603,18,1388
VDS0009a,20220603,19,1263
VDS0009a,20220603,20,1185
VDS0009a,20220603,21,792
VDS0009a,20220603,22,791
VDS0009a,20220603,23,593
VDS0009a,20220604,00,380
VDS0009a,20220604,01,239
VDS0009a,20220604,02,193
VDS0009a,20220604,03,158
VDS0009a,20220604,04,120
VDS0009a,20220604,05,136
VDS0009a,20220604,06,311
VDS0009a,20220604,07,710
VDS0009a,20220604,08,948
VDS0009a,20220604,09,1356
VDS0009a,20220604,10,1632
VDS0009a,20220604,11,2051
VDS0009a,20220604,12,2089
VDS0009a,20220604,13,1967
VDS0009a,20220604,14,1839
VDS0009a,20220604,15,1786
VDS0009a,20220604,16,1643
VDS0009a,20220604,17,1643
VDS0009a,20220604,18,1528
VDS0009a,20220604,19,1089
VDS0009a,20220604,20,993
VDS0009a,20220604,21,674
VDS0009a,20220604,22,613
VDS0009a,20220604,23,490
VDS0009a,20220605,00,327
VDS0009a,20220605,01,210
VDS0009a,20220605,02,163
VDS0009a,20220605,03,119
VDS0009a,20220605,04,109
VDS0009a,20220605,05,64
VDS0009a,20220605,06,202
VDS0009a,20220605,07,415
VDS0009a,20220605,08,519
VDS0009a,20220605,09,778
VDS0009a,20220605,10,1195
VDS0009a,20220605,11,1545
VDS0009a,20220605,12,1720
VDS0009a,20220605,13,1470
VDS0009a,20220605,14,1488
VDS0009a,20220605,15,1283
VDS0009a,20220605,16,1142
VDS0009a,20220605,16,1051
VDS0009a,20220605,17,1119
VDS0009a,20220605,18,1017
VDS0009a,20220605,19,683
VDS0009a,20220605,20,594
VDS0009a,20220605,21,504
VDS0009a,20220605,23,280
VDS0009a,20220606,00,272
VDS0009a,20220606,01,182
VDS0009a,20220606,02,116
VDS0009a,20220606,03,119
VDS0009a,20220606,04,96
VDS0009a,20220606,05,108
VDS0009a,20220606,06,232
VDS0009a,20220606,07,554
VDS0009a,20220606,08,653
VDS0009a,20220606,09,743
VDS0009a,20220606,10,987
VDS0009a,20220606,11,1281
VDS0009a,20220606,12,1318
VDS0009a,20220606,13,1388
VDS0009a,20220606,14,1389
VDS0009a,20220606,15,1351
VDS0009a,20220606,16,1186
VDS0009a,20220606,17,1235
VDS0009a,20220606,18,1128
VDS0009a,20220606,19,902
VDS0009a,20220606,20,824
VDS0009a,20220606,21,755
VDS0009a,20220606,22,590
VDS0009a,20220606,23,396
VDS0009a,20220607,00,320
VDS0009a,20220607,01,149
VDS0009a,20220607,02,100
VDS0009a,20220607,03,664
VDS0009a,20220607,04,85
VDS0009a,20220607,05,134
VDS0009a,20220607,06,358
VDS0009a,20220607,07,897
VDS0009a,20220607,08,1397
VDS0009a,20220607,09,1294
VDS0009a,20220607,10,1214
VDS0009a,20220607,11,983
VDS0009a,20220607,12,1223
VDS0009a,20220607,13,991
VDS0009a,20220607,14,955
VDS0009a,20220607,15,404
VDS0009a,20220607,16,977
VDS0009a,20220607,17,1134
VDS0009a,20220607,18,1059
VDS0009a,20220607,19,1548
VDS0009a,20220607,20,801
VDS0009a,20220607,21,587
VDS0009a,20220607,22,575
VDS0009a,20220607,23,465
VDS0009a,20220608,00,285
VDS0009a,20220608,01,178
VDS0009a,20220608,02,124
VDS0009a,20220608,03,86
VDS0009a,20220608,04,98
VDS0009a,20220608,05,123
VDS0009a,20220608,06,313
VDS0009a,20220608,07,679
VDS0009a,20220608,08,1364
VDS0009a,20220608,09,1792
VDS0009a,20220608,10,1238
VDS0009a,20220608,11,995
VDS0009a,20220608,12,1014
VDS0009a,20220608,13,1142
VDS0009a,20220608,14,855
VDS0009a,20220608,15,851
VDS0009a,20220608,16,907
VDS0009a,20220608,17,1001
VDS0009a,20220608,18,1132
VDS0009a,20220608,19,887
VDS0009a,20220608,20,863
VDS0009a,20220608,21,610
VDS0009a,20220608,22,643
VDS0009a,20220608,23,489
VDS0009a,20220609,00,288
VDS0009a,20220609,01,194
VDS0009a,20220609,02,142
VDS0009a,20220609,03,110
VDS0009a,20220609,04,102
VDS0009a,20220609,05,144
VDS0009a,20220609,06,300
VDS0009a,20220609,07,719
VDS0009a,20220609,08,1373
VDS0009a,20220609,09,1791
VDS0009a,20220609,10,1335
VDS0009a,20220609,11,1230
VDS0009a,20220609,12,1244
VDS0009a,20220609,13,1194
VDS0009a,20220609,14,1029
VDS0009a,20220609,15,981
VDS0009a,20220609,16,995
VDS0009a,20220609,17,1229
VDS0009a,20220609,18,1241
VDS0009a,20220609,19,1031
VDS0009a,20220609,20,795
VDS0009a,20220609,21,573
VDS0009a,20220609,22,571
VDS0009a,20220609,23,408
VDS0009a,20220610,00,267
VDS0009a,20220610,01,205
VDS0009a,20220610,02,139
VDS0009a,20220610,03,116
VDS0009a,20220610,04,114
VDS0009a,20220610,05,134
VDS0009a,20220610,06,279
VDS0009a,20220610,07,677
VDS0009a,20220610,08,1359
VDS0009a,20220610,09,1747
VDS0009a,20220610,10,1124
VDS0009a,20220610,11,1015
VDS0009a,20220610,12,1280
VDS0009a,20220610,13,1274
VDS0009a,20220610,14,1134
VDS0009a,20220610,15,1076
VDS0009a,20220610,16,1204
VDS0009a,20220610,17,1297
VDS0009a,20220610,18,1334
VDS0009a,20220610,19,1245
VDS0009a,20220610,20,704
VDS0009a,20220610,20,952
VDS0009a,20220610,21,655
VDS0009a,20220610,22,489
VDS0009a,20220611,00,258
VDS0009a,20220611,01,244
VDS0009a,20220611,02,195
VDS0009a,20220611,03,136
VDS0009a,20220611,04,132
VDS0009a,20220611,05,149
VDS0009a,20220611,06,341
VDS0009a,20220611,07,689
VDS0009a,20220611,08,897
VDS0009a,20220611,09,1170
VDS0009a,20220611,10,1538
VDS0009a,20220611,11,1623
VDS0009a,20220611,12,1602
VDS0009a,20220611,13,1557
VDS0009a,20220611,14,1516
VDS0009a,20220611,15,1493
VDS0009a,20220611,16,1568
VDS0009a,20220611,17,1464
VDS0009a,20220611,18,1413
VDS0009a,20220611,19,1179
VDS0009a,20220611,20,936
VDS0009a,20220611,21,675
VDS0009a,20220611,22,598
VDS0009a,20220611,23,486
VDS0009a,20220612,00,322
VDS0009a,20220612,01,223
VDS0009a,20220612,02,174
VDS0009a,20220612,03,128
VDS0009a,20220612,04,93
VDS0009a,20220612,05,114
VDS0009a,20220612,06,218
VDS0009a,20220612,07,491
VDS0009a,20220612,08,542
VDS0009a,20220612,09,717
VDS0009a,20220612,10,1022
VDS0009a,20220612,11,1346
VDS0009a,20220612,12,1427
VDS0009a,20220612,13,1383
VDS0009a,20220612,14,1411
VDS0009a,20220612,15,1281
VDS0009a,20220612,16,1266
VDS0009a,20220612,17,1130
VDS0009a,20220612,18,1164
VDS0009a,20220612,19,967
VDS0009a,20220612,20,846
VDS0009a,20220612,21,648
VDS0009a,20220612,22,549
VDS0009a,20220612,23,432
VDS0009a,20220613,00,237
VDS0009a,20220613,01,176
VDS0009a,20220613,02,118
VDS0009a,20220613,03,82
VDS0009a,20220613,04,81
VDS0009a,20220613,05,129
VDS0009a,20220613,06,372
VDS0009a,20220613,07,888
VDS0009a,20220613,08,1583
VDS0009a,20220613,09,1880
VDS0009a,20220613,10,1323
VDS0009a,20220613,11,1128
VDS0009a,20220613,12,1249
VDS0009a,20220613,13,1041
VDS0009a,20220613,14,910
VDS0009a,20220613,15,959
VDS0009a,20220613,16,950
VDS0009a,20220613,17,1004
VDS0009a,20220613,18,1033
VDS0009a,20220613,19,1020
VDS0009a,20220613,20,812
VDS0009a,20220613,21,645
VDS0009a,20220613,22,647
VDS0009a,20220613,23,500
VDS0009a,20220614,00,257
VDS0009a,20220614,01,189
VDS0009a,20220614,02,112
VDS0009a,20220614,03,97
VDS0009a,20220614,04,94
VDS0009a,20220614,05,146
VDS0009a,20220614,06,331
VDS0009a,20220614,07,768
VDS0009a,20220614,08,1188
VDS0009a,20220614,09,1811
VDS0009a,20220614,10,1283
VDS0009a,20220614,11,1132
VDS0009a,20220614,12,999
VDS0009a,20220614,13,1015
VDS0009a,20220614,14,1003
VDS0009a,20220614,15,955
VDS0009a,20220614,16,968
VDS0009a,20220614,17,1065
VDS0009a,20220614,18,1127
VDS0009a,20220614,19,1045
VDS0009a,20220614,20,794
VDS0009a,20220614,21,500
VDS0009a,20220614,22,639
VDS0009a,20220614,23,536
VDS0009a,20220615,00,299
VDS0009a,20220615,01,209
VDS0009a,20220615,02,127
VDS0009a,20220615,03,95
VDS0009a,20220615,04,100
VDS0009a,20220615,05,119
VDS0009a,20220615,06,302
VDS0009a,20220615,07,542
VDS0009a,20220615,08,1285
VDS0009a,20220615,09,1693
VDS0009a,20220615,10,1332
VDS0009a,20220615,11,1044
VDS0009a,20220615,12,1244
VDS0009a,20220615,13,1207
VDS0009a,20220615,14,1002
VDS0009a,20220615,15,979
VDS0009a,20220615,16,1025
VDS0009a,20220615,17,1133
VDS0009a,20220615,18,1096
VDS0009a,20220615,19,1039
VDS0009a,20220615,20,847
VDS0009a,20220615,21,530
VDS0009a,20220615,21,597
VDS0009a,20220615,22,506
VDS0009a,20220616,00,158
VDS0009a,20220616,01,223
VDS0009a,20220616,02,129
VDS0009a,20220616,03,93
VDS0009a,20220616,04,94
VDS0009a,20220616,05,147
VDS0009a,20220616,06,290
VDS0009a,20220616,07,765
VDS0009a,20220616,08,1423
VDS0009a,20220616,09,1855
VDS0009a,20220616,10,1357
VDS0009a,20220616,11,1286
VDS0009a,20220616,12,1300
VDS0009a,20220616,13,1317
VDS0009a,20220616,14,1000
VDS0009a,20220616,15,1046
VDS0009a,20220616,16,1029
VDS0009a,20220616,17,1174
VDS0009a,20220616,18,1265
VDS0009a,20220616,19,1072
VDS0009a,20220616,20,905
VDS0009a,20220616,21,666
VDS0009a,20220616,22,601
VDS0009a,20220616,23,534
VDS0009a,20220617,00,303
VDS0009a,20220617,01,212
VDS0009a,20220617,02,127
VDS0009a,20220617,03,112
VDS0009a,20220617,04,113
VDS0009a,20220617,05,141
VDS0009a,20220617,06,279
VDS0009a,20220617,07,758
VDS0009a,20220617,08,1372
VDS0009a,20220617,09,1777
VDS0009a,20220617,10,1200
VDS0009a,20220617,11,1262
VDS0009a,20220617,12,1203
VDS0009a,20220617,13,1265
VDS0009a,20220617,14,1082
VDS0009a,20220617,15,1068
VDS0009a,20220617,16,1192
VDS0009a,20220617,17,1388
VDS0009a,20220617,18,1457
VDS0009a,20220617,19,1222
VDS0009a,20220617,20,1249
VDS0009a,20220617,21,718
VDS0009a,20220617,22,534
VDS0009a,20220617,23,492
VDS0009a,20220618,00,359
VDS0009a,20220618,01,256
VDS0009a,20220618,02,168
VDS0009a,20220618,03,143
VDS0009a,20220618,04,135
VDS0009a,20220618,05,111
VDS0009a,20220618,06,351
VDS0009a,20220618,07,720
VDS0009a,20220618,08,960
VDS0009a,20220618,09,1230
VDS0009a,20220618,10,1545
VDS0009a,20220618,11,1705
VDS0009a,20220618,12,1923
VDS0009a,20220618,13,1763
VDS0009a,20220618,14,1761
VDS0009a,20220618,15,1659
VDS0009a,20220618,16,1647
VDS0009a,20220618,17,1487
VDS0009a,20220618,18,1442
VDS0009a,20220618,19,1064
VDS0009a,20220618,20,731
VDS0009a,20220618,21,561
VDS0009a,20220618,22,578
VDS0009a,20220618,23,437
VDS0009a,20220619,00,242
VDS0009a,20220619,01,223
VDS0009a,20220619,02,160
VDS0009a,20220619,03,120
VDS0009a,20220619,04,99
VDS0009a,20220619,05,86
VDS0009a,20220619,06,197
VDS0009a,20220619,07,393
VDS0009a,20220619,08,551
VDS0009a,20220619,09,722
VDS0009a,20220619,10,1115
VDS0009a,20220619,11,1487
VDS0009a,20220619,12,1429
VDS0009a,20220619,13,1323
VDS0009a,20220619,14,1167
VDS0009a,20220619,15,1107
VDS0009a,20220619,16,1155
VDS0009a,20220619,17,1048
VDS0009a,20220619,18,1080
VDS0009a,20220619,19,1036
VDS0009a,20220619,20,774
VDS0009a,20220619,21,622
VDS0009a,20220619,22,615
VDS0009a,20220619,23,445
VDS0009a,20220620,00,291
VDS0009a,20220620,01,210
VDS0009a,20220620,02,121
VDS0009a,20220620,03,97
VDS0009a,20220620,04,80
VDS0009a,20220620,05,144
VDS0009a,20220620,06,340
VDS0009a,20220620,07,973
VDS0009a,20220620,08,1701
VDS0009a,20220620,09,1809
VDS0009a,20220620,10,1333
VDS0009a,20220620,11,1114
VDS0009a,20220620,12,1227
VDS0009a,20220620,13,1192
VDS0009a,20220620,14,1001
VDS0009a,20220620,15,1039
VDS0009a,20220620,16,1025
VDS0009a,20220620,17,1227
VDS0009a,20220620,18,1135
VDS0009a,20220620,19,1028
VDS0009a,20220620,20,865
VDS0009a,20220620,21,607
VDS0009a,20220620,22,564
VDS0009a,20220620,23,493
VDS0009a,20220621,00,310
VDS0009a,20220621,01,170
VDS0009a,20220621,02,141
VDS0009a,20220621,03,121
VDS0009a,20220621,04,88
VDS0009a,20220621,05,101
VDS0009a,20220621,06,312
VDS0009a,20220621,07,721
VDS0009a,20220621,08,1410
VDS0009a,20220621,09,1829
VDS0009a,20220621,10,1388
VDS0009a,20220621,11,1225
VDS0009a,20220621,12,1372
VDS0009a,20220621,13,1242
VDS0009a,20220621,14,1017
VDS0009a,20220621,15,1009
VDS0009a,20220621,16,1062
VDS0009a,20220621,17,1199
VDS0009a,20220621,18,1292
VDS0009a,20220621,19,1010
VDS0009a,20220621,20,878
VDS0009a,20220621,21,587
VDS0009a,20220621,22,594
VDS0009a,20220621,23,508
VDS0009a,20220622,00,191
VDS0009a,20220622,01,871
VDS0009a,20220622,02,900
VDS0009a,20220622,03,744
VDS0009a,20220622,04,730
VDS0009a,20220622,05,1245
VDS0009a,20220622,06,229
VDS0009a,20220622,07,744
VDS0009a,20220622,08,919
VDS0009a,20220622,09,1364
VDS0009a,20220622,10,1294
VDS0009a,20220622,11,535
VDS0009a,20220622,12,1322
VDS0009a,20220622,13,899
VDS0009a,20220622,14,410
VDS0009a,20220622,15,859
VDS0009a,20220622,16,1068
VDS0009a,20220622,17,1103
VDS0009a,20220622,18,825
VDS0009a,20220622,19,576
VDS0009a,20220622,20,589
VDS0009a,20220622,21,887
VDS0009a,20220622,22,1058
VDS0009a,20220622,23,255
VDS0009a,20220623,00,281
VDS0009a,20220623,01,192
VDS0009a,20220623,02,103
VDS0009a,20220623,03,105
VDS0009a,20220623,04,101
VDS0009a,20220623,05,134
VDS0009a,20220623,06,321
VDS0009a,20220623,07,756
VDS0009a,20220623,08,1402
VDS0009a,20220623,09,1823
VDS0009a,20220623,10,1393
VDS0009a,20220623,11,1250
VDS0009a,20220623,12,1235
VDS0009a,20220623,13,1226
VDS0009a,20220623,14,986
VDS0009a,20220623,15,994
VDS0009a,20220623,16,966
VDS0009a,20220623,17,1149
VDS0009a,20220623,18,1106
VDS0009a,20220623,19,939
VDS0009a,20220623,20,796
VDS0009a,20220623,21,556
VDS0009a,20220623,22,564
VDS0009a,20220623,23,399
VDS0009a,20220624,00,248
VDS0009a,20220624,01,205
VDS0009a,20220624,02,116
VDS0009a,20220624,03,89
VDS0009a,20220624,04,97
VDS0009a,20220624,05,132
VDS0009a,20220624,06,255
VDS0009a,20220624,07,563
VDS0009a,20220624,08,1678
VDS0009a,20220624,08,1160
VDS0009a,20220624,09,1331
VDS0009a,20220624,10,1201
VDS0009a,20220624,12,970
VDS0009a,20220624,13,1292
VDS0009a,20220624,14,1116
VDS0009a,20220624,15,1126
VDS0009a,20220624,16,1184
VDS0009a,20220624,17,1278
VDS0009a,20220624,18,1233
VDS0009a,20220624,19,1205
VDS0009a,20220624,20,1139
VDS0009a,20220624,21,803
VDS0009a,20220624,22,748
VDS0009a,20220624,23,534
VDS0009a,20220625,00,906
VDS0009a,20220625,01,249
VDS0009a,20220625,02,208
VDS0009a,20220625,03,113
VDS0009a,20220625,04,123
VDS0009a,20220625,05,120
VDS0009a,20220625,06,267
VDS0009a,20220625,07,632
VDS0009a,20220625,08,843
VDS0009a,20220625,09,993
VDS0009a,20220625,10,1481
VDS0009a,20220625,11,1687
VDS0009a,20220625,12,1866
VDS0009a,20220625,13,1749
VDS0009a,20220625,14,1627
VDS0009a,20220625,15,1511
VDS0009a,20220625,16,1497
VDS0009a,20220625,17,1337
VDS0009a,20220625,18,1407
VDS0009a,20220625,19,567
VDS0009a,20220625,20,928
VDS0009a,20220625,21,644
VDS0009a,20220625,22,615
VDS0009a,20220625,23,480
VDS0009a,20220626,00,319
VDS0009a,20220626,01,178
VDS0009a,20220626,02,126
VDS0009a,20220626,03,93
VDS0009a,20220626,04,90
VDS0009a,20220626,05,101
VDS0009a,20220626,06,207
VDS0009a,20220626,07,439
VDS0009a,20220626,08,539
VDS0009a,20220626,09,686
VDS0009a,20220626,10,983
VDS0009a,20220626,11,1210
VDS0009a,20220626,12,1497
VDS0009a,20220626,13,1343
VDS0009a,20220626,14,1168
VDS0009a,20220626,15,1170
VDS0009a,20220626,16,1187
VDS0009a,20220626,17,1110
VDS0009a,20220626,18,1129
VDS0009a,20220626,19,1083
VDS0009a,20220626,20,772
VDS0009a,20220626,21,702
VDS0009a,20220626,22,619
VDS0009a,20220626,23,402
VDS0009a,20220627,00,275
VDS0009a,20220627,01,149
VDS0009a,20220627,02,111
VDS0009a,20220627,03,76
VDS0009a,20220627,04,75
VDS0009a,20220627,05,134
VDS0009a,20220627,06,370
VDS0009a,20220627,07,939
VDS0009a,20220627,08,1649
VDS0009a,20220627,09,1894
VDS0009a,20220627,10,1386
VDS0009a,20220627,11,1163
VDS0009a,20220627,12,1241
VDS0009a,20220627,13,1190
VDS0009a,20220627,14,1026
VDS0009a,20220627,15,892
VDS0009a,20220627,16,991
VDS0009a,20220627,17,1168
VDS0009a,20220627,18,1212
VDS0009a,20220627,19,1032
VDS0009a,20220627,20,759
VDS0009a,20220627,21,612
VDS0009a,20220627,22,565
VDS0009a,20220627,23,441
VDS0009a,20220628,00,278
VDS0009a,20220628,01,307
VDS0009a,20220628,02,142
VDS0009a,20220628,03,98
VDS0009a,20220628,04,129
VDS0009a,20220628,05,134
VDS0009a,20220628,06,320
VDS0009a,20220628,07,582
VDS0009a,20220628,08,1380
VDS0009a,20220628,09,1836
VDS0009a,20220628,10,1363
VDS0009a,20220628,11,1153
VDS0009a,20220628,12,1328
VDS0009a,20220628,13,1210
VDS0009a,20220628,14,1035
VDS0009a,20220628,15,995
VDS0009a,20220628,16,1046
VDS0009a,20220628,17,960
VDS0009a,20220628,18,1232
VDS0009a,20220628,19,1078
VDS0009a,20220628,20,880
VDS0009a,20220628,21,537
VDS0009a,20220628,22,612
VDS0009a,20220628,23,660
VDS0009a,20220629,00,307
VDS0009a,20220629,01,207
VDS0009a,20220629,02,104
VDS0009a,20220629,03,108
VDS0009a,20220629,04,86
VDS0009a,20220629,05,118
VDS0009a,20220629,06,235
VDS0009a,20220629,07,648
VDS0009a,20220629,08,1252
VDS0009a,20220629,09,1692
VDS0009a,20220629,10,1273
VDS0009a,20220629,11,1031
VDS0009a,20220629,12,1219
VDS0009a,20220629,13,1137
VDS0009a,20220629,14,1058
VDS0009a,20220629,15,1014
VDS0009a,20220629,16,985
VDS0009a,20220629,17,1076
VDS0009a,20220629,18,1104
VDS0009a,20220629,19,984
VDS0009a,20220629,20,842
VDS0009a,20220629,21,662
VDS0009a,20220629,22,649
VDS0009a,20220629,23,486
VDS0009a,20220630,00,318
VDS0009a,20220630,00,219
VDS0009a,20220630,01,114
VDS0009a,20220630,03,79
VDS0009a,20220630,04,97
VDS0009a,20220630,05,136
VDS0009a,20220630,06,272
VDS0009a,20220630,07,677
VDS0009a,20220630,08,1334
VDS0009a,20220630,09,1751
VDS0009a,20220630,10,1303
VDS0009a,20220630,11,1188
VDS0009a,20220630,12,1187
VDS0009a,20220630,13,1198
VDS0009a,20220630,14,979
VDS0009a,20220630,15,1036
VDS0009a,20220630,16,948
VDS0009a,20220630,17,1208
VDS0009a,20220630,18,1065
VDS0009a,20220630,19,1056
VDS0009a,20220630,20,858
VDS0009a,20220630,21,607
VDS0009a,20220630,22,620
VDS0009a,20220630,23,514
VDS0010b,20220601,00,336
VDS0010b,20220601,01,199
VDS0010b,20220601,02,111
VDS0010b,20220601,03,95
VDS0010b,20220601,04,79
VDS0010b,20220601,05,99
VDS0010b,20220601,06,190
VDS0010b,20220601,07,402
VDS0010b,20220601,08,422
VDS0010b,20220601,09,483
VDS0010b,20220601,10,617
VDS0010b,20220601,11,923
VDS0010b,20220601,12,1063
VDS0010b,20220601,13,1104
VDS0010b,20220601,14,1197
VDS0010b,20220601,15,1411
VDS0010b,20220601,16,1486
VDS0010b,20220601,17,1379
VDS0010b,20220601,18,1423
VDS0010b,20220601,19,1314
VDS0010b,20220601,20,1088
VDS0010b,20220601,21,1032
VDS0010b,20220601,22,777
VDS0010b,20220601,23,462
VDS0010b,20220602,00,268
VDS0010b,20220602,01,151
VDS0010b,20220602,02,85
VDS0010b,20220602,03,50
VDS0010b,20220602,04,75
VDS0010b,20220602,05,91
VDS0010b,20220602,06,235
VDS0010b,20220602,07,663
VDS0010b,20220602,08,721
VDS0010b,20220602,09,1066
VDS0010b,20220602,10,737
VDS0010b,20220602,11,806
VDS0010b,20220602,12,904
VDS0010b,20220602,13,800
VDS0010b,20220602,14,1028
VDS0010b,20220602,15,944
VDS0010b,20220602,16,993
VDS0010b,20220602,17,1027
VDS0010b,20220602,18,1300
VDS0010b,20220602,19,1526
VDS0010b,20220602,20,1277
VDS0010b,20220602,21,770
VDS0010b,20220602,22,637
VDS0010b,20220602,23,470
VDS0010b,20220603,00,752
VDS0010b,20220603,01,439
VDS0010b,20220603,02,78
VDS0010b,20220603,03,97
VDS0010b,20220603,04,437
VDS0010b,20220603,05,59
VDS0010b,20220603,06,239
VDS0010b,20220603,07,710
VDS0010b,20220603,08,689
VDS0010b,20220603,09,1067
VDS0010b,20220603,10,753
VDS0010b,20220603,11,587
VDS0010b,20220603,12,1054
VDS0010b,20220603,13,710
VDS0010b,20220603,14,1088
VDS0010b,20220603,15,1417
VDS0010b,20220603,16,1252
VDS0010b,20220603,17,1321
VDS0010b,20220603,18,1521
VDS0010b,20220603,19,1704
VDS0010b,20220603,20,1598
VDS0010b,20220603,21,1190
VDS0010b,20220603,22,1000
VDS0010b,20220603,23,626
VDS0010b,20220604,00,343
VDS0010b,20220604,01,210
VDS0010b,20220604,02,118
VDS0010b,20220604,03,92
VDS0010b,20220604,04,76
VDS0010b,20220604,05,80
VDS0010b,20220604,06,199
VDS0010b,20220604,07,504
VDS0010b,20220604,08,429
VDS0010b,20220604,09,570
VDS0010b,20220604,10,848
VDS0010b,20220604,11,934
VDS0010b,20220604,12,1043
VDS0010b,20220604,13,1090
VDS0010b,20220604,14,1150
VDS0010b,20220604,15,1321
VDS0010b,20220604,16,1313
VDS0010b,20220604,17,1341
VDS0010b,20220604,18,1303
VDS0010b,20220604,19,1396
VDS0010b,20220604,20,1235
VDS0010b,20220604,21,1092
VDS0010b,20220604,22,925
VDS0010b,20220604,23,638
VDS0010b,20220605,00,390
VDS0010b,20220605,01,231
VDS0010b,20220605,02,152
VDS0010b,20220605,03,77
VDS0010b,20220605,04,65
VDS0010b,20220605,05,50
VDS0010b,20220605,06,112
VDS0010b,20220605,07,229
VDS0010b,20220605,08,265
VDS0010b,20220605,09,355
VDS0010b,20220605,10,499
VDS0010b,20220605,11,737
VDS0010b,20220605,12,898
VDS0010b,20220605,13,1018
VDS0010b,20220605,14,1207
VDS0010b,20220605,15,1466
VDS0010b,20220605,16,1391
VDS0010b,20220605,16,1483
VDS0010b,20220605,17,1870
VDS0010b,20220605,18,1726
VDS0010b,20220605,19,1383
VDS0010b,20220605,20,1280
VDS0010b,20220605,21,697
VDS0010b,20220605,23,398
VDS0010b,20220606,00,323
VDS0010b,20220606,01,214
VDS0010b,20220606,02,130
VDS0010b,20220606,03,67
VDS0010b,20220606,04,65
VDS0010b,20220606,05,76
VDS0010b,20220606,06,157
VDS0010b,20220606,07,353
VDS0010b,20220606,08,278
VDS0010b,20220606,09,385
VDS0010b,20220606,10,583
VDS0010b,20220606,11,848
VDS0010b,20220606,12,1104
VDS0010b,20220606,13,1215
VDS0010b,20220606,14,1539
VDS0010b,20220606,15,1655
VDS0010b,20220606,16,1433
VDS0010b,20220606,17,1533
VDS0010b,20220606,18,1731
VDS0010b,20220606,19,1485
VDS0010b,20220606,20,1089
VDS0010b,20220606,21,1024
VDS0010b,20220606,22,740
VDS0010b,20220606,23,491
VDS0010b,20220607,00,255
VDS0010b,20220607,01,174
VDS0010b,20220607,02,88
VDS0010b,20220607,03,59
VDS0010b,20220607,04,48
VDS0010b,20220607,05,80
VDS0010b,20220607,06,236
VDS0010b,20220607,07,765
VDS0010b,20220607,08,740
VDS0010b,20220607,09,1034
VDS0010b,20220607,10,822
VDS0010b,20220607,11,839
VDS0010b,20220607,12,722
VDS0010b,20220607,13,1012
VDS0010b,20220607,14,1076
VDS0010b,20220607,15,1094
VDS0010b,20220607,16,956
VDS0010b,20220607,17,1169
VDS0010b,20220607,18,1407
VDS0010b,20220607,19,1688
VDS0010b,20220607,20,1224
VDS0010b,20220607,21,758
VDS0010b,20220607,22,634
VDS0010b,20220607,23,473
VDS0010b,20220608,00,230
VDS0010b,20220608,01,151
VDS0010b,20220608,02,64
VDS0010b,20220608,03,66
VDS0010b,20220608,04,47
VDS0010b,20220608,05,75
VDS0010b,20220608,06,207
VDS0010b,20220608,07,716
VDS0010b,20220608,08,651
VDS0010b,20220608,09,925
VDS0010b,20220608,10,769
VDS0010b,20220608,11,848
VDS0010b,20220608,12,817
VDS0010b,20220608,13,882
VDS0010b,20220608,14,1058
VDS0010b,20220608,15,909
VDS0010b,20220608,16,992
VDS0010b,20220608,17,1016
VDS0010b,20220608,18,1344
VDS0010b,20220608,19,1563
